,BGCR,TGCR,MOVE,SW_2Y,SW_5Y,SW_10Y,SW_30Y
2022-09-12,,,123.07,3.9133,3.5123,3.4287,3.1938
2022-09-13,,,128.87,4.1006,3.6314,3.4722,3.1734
2022-09-14,,,125.35,4.2048,3.6743,3.479,3.1534
2022-09-15,,,124.07,4.279,3.7428,3.5256,3.1735
2022-09-16,,,124.95,4.2502,3.7159,3.5245,3.213
2022-09-19,,,133.79,4.3149,3.7712,3.5638,3.2225
2022-09-20,,,134.66,4.3559,3.8388,3.6318,3.265
2022-09-21,,,130.54,4.4653,3.8663,3.6004,3.2003
2022-09-22,,,131.93,4.5309,4.021,3.7666,3.3204
2022-09-23,,,137.28,4.6078,4.0549,3.734,3.2482
2022-09-26,,,153.61,4.6706,4.239,3.9416,3.35
2022-09-27,,,158.12,4.5669,4.1881,3.9295,3.3612
2022-09-28,,,158.99,4.4435,3.9967,3.7746,3.2885
2022-09-29,,,148.14,4.4924,4.074,3.8437,3.3202
2022-09-30,,,141.89,4.546,4.1412,3.877,3.354
2022-10-03,,,152.94,4.4102,3.9371,3.6752,3.2455
2022-10-04,,,151.21,4.3784,3.8863,3.6381,3.2385
2022-10-05,,,152.01,4.4497,4.0139,3.7913,3.3335
2022-10-06,,,153.29,4.5518,4.0921,3.846,3.3508
2022-10-07,,,148.46,4.6425,4.1714,3.8966,3.4011
2022-10-10,,,,,4.1696,,
2022-10-11,,,155.57,4.6414,4.1964,3.9622,3.4633
2022-10-12,,,160.72,4.6167,4.154,3.9221,3.4404
2022-10-13,,,155.08,4.8032,4.2121,3.9464,3.4419
2022-10-14,,,152.89,4.8727,4.2895,4.0214,3.5198
2022-10-17,,,150.42,4.8327,4.2508,4.0067,3.5532
2022-10-18,,,145.79,4.8102,4.2431,4.0004,3.5616
2022-10-19,,,147.73,4.9297,4.383,4.1357,3.6593
2022-10-20,,,155.61,5.0123,4.488,4.2506,3.7725
2022-10-21,,,156.95,4.8668,4.3785,4.2304,3.8656
2022-10-24,,,154.02,4.8755,4.4002,4.2546,3.8938
2022-10-25,,,147.78,4.8388,4.316,4.131,3.7864
2022-10-26,,,140.2,4.764,4.2262,4.0214,3.6591
2022-10-27,,,142.78,4.6319,4.1102,3.9346,3.6046
2022-10-28,,,144.6,4.7983,4.252,4.0505,3.6776
2022-10-31,,,147.92,4.8588,4.2965,4.0918,3.7027
2022-11-01,,,148.42,4.933,4.3468,4.1006,3.657
2022-11-02,,,141.17,5.0149,4.4042,4.162,3.6971
2022-11-03,,,136.28,5.0955,4.4562,4.193,3.734
2022-11-04,,,128.44,5.037,4.4208,4.2012,3.7891
2022-11-07,,,128.33,5.0712,4.4499,4.231,3.8302
2022-11-08,,,126.33,5.0117,4.359,4.1367,3.7795
2022-11-09,,,124.4,4.9565,4.2985,4.0958,3.7789
2022-11-10,,,111.69,4.706,4.0068,3.8202,3.5686
2022-11-11,,,,4.7113,4.002,3.8205,3.572
2022-11-14,,,119.99,4.7428,4.039,3.8473,3.5881
2022-11-15,,,128.62,4.6547,3.9428,3.7588,3.5248
2022-11-16,,,130.83,4.6781,3.8915,3.6567,3.3995
2022-11-17,,,132.18,4.7697,3.983,3.7478,3.4417
2022-11-18,,,129.33,4.8541,4.067,3.8152,3.4902
2022-11-21,,,132.13,4.8688,4.0868,3.8217,3.468
2022-11-22,,,133.53,4.822,4.005,3.7233,3.373
2022-11-23,,,136.2,4.8039,3.953,3.6685,3.2926
2022-11-24,,,,4.8129,4.016,3.67,3.2866
2022-11-25,,,129.6,4.7947,3.936,3.662,3.2998
2022-11-28,,,131.73,4.7597,3.9326,3.6555,3.2797
2022-11-29,,,131.23,4.7925,3.969,3.7118,3.3586
2022-11-30,,,127.27,4.6288,3.775,3.5663,3.293
2022-12-01,,,119.77,4.5665,3.702,3.4658,3.1812
2022-12-02,,,118.62,4.5822,3.6787,3.4495,3.1518
2022-12-05,,,126.5,4.7087,3.8082,3.5448,3.1979
2022-12-06,,,129.09,4.6827,3.7782,3.4935,3.1423
2022-12-07,,,131.1,4.589,3.6655,3.393,3.0615
2022-12-08,,,129.54,4.6328,3.7457,3.4595,3.0715
2022-12-09,,,132.79,4.6623,3.8137,3.5689,3.2099
2022-12-12,,,141.93,4.6847,3.8355,3.5942,3.2206
2022-12-13,,,135.08,4.5324,3.7123,3.489,3.1673
2022-12-14,,,120.26,4.5063,3.6725,3.4635,3.151
2022-12-15,,,111.26,4.5397,3.679,3.4383,3.1175
2022-12-16,,,113.65,4.5011,3.6865,3.472,3.1579
2022-12-19,,,118.32,4.5504,3.76,3.556,3.228
2022-12-20,,,119.92,4.5667,3.8309,3.6343,3.3016
2022-12-21,,,115.0,4.5346,3.8205,3.6303,3.3
2022-12-22,,,112.05,4.5674,3.8489,3.6537,3.3335
2022-12-23,,,113.17,4.6023,3.898,3.7187,3.4003
2022-12-26,,,,,3.9015,,
2022-12-27,,,124.89,4.6611,3.9611,3.7922,3.4733
2022-12-28,,,120.07,4.6731,4.0024,3.848,3.5278
2022-12-29,,,120.25,4.6645,3.9752,3.7838,3.4478
2022-12-30,,,121.61,4.7083,4.023,3.8375,3.491
2023-01-02,,,,,4.023,,
2023-01-03,,,129.97,4.6565,3.897,3.6795,3.3474
2023-01-04,,,125.78,4.6434,3.8495,3.6367,3.3379
2023-01-05,,,119.53,4.745,3.9216,3.6685,3.3342
2023-01-06,,,113.87,4.5538,3.708,3.5002,3.2281
2023-01-09,,,116.67,4.5076,3.6855,3.477,3.2038
2023-01-10,,,119.52,4.5323,3.7414,3.5625,3.2991
2023-01-11,,,115.17,4.5062,3.6832,3.4975,3.2438
2023-01-12,,,112.34,4.4376,3.5774,3.4135,3.1828
2023-01-13,,,113.55,4.498,3.6527,3.4708,3.2219
2023-01-16,,,,4.4705,3.65,,
2023-01-17,,,122.27,4.4671,3.6593,3.5137,3.2766
2023-01-18,,,112.61,4.3576,3.4965,3.3467,3.1685
2023-01-19,,,114.53,4.3951,3.5333,3.3572,3.1639
2023-01-20,,,114.76,4.4297,3.6064,3.4435,3.2491
2023-01-23,,,114.69,4.4788,3.6631,3.4774,3.2744
2023-01-24,,,112.76,4.4552,3.616,3.4188,3.2075
2023-01-25,,,107.74,4.4294,3.596,3.4169,3.2087
2023-01-26,,,104.28,4.4673,3.6593,3.4786,3.2642
2023-01-27,,,100.7,4.4826,3.6747,3.4875,3.2495
2023-01-30,,,103.77,4.5204,3.7237,3.5231,3.2791
2023-01-31,,,99.54,4.4811,3.6765,3.4876,3.2418
2023-02-01,,,97.33,4.3926,3.5872,3.4119,3.1993
2023-02-02,,,97.76,4.3807,3.564,3.3914,3.1982
2023-02-03,,,98.99,4.5719,3.7354,3.522,3.255
2023-02-06,,,105.63,4.742,3.8921,3.621,3.3028
2023-02-07,,,103.15,4.737,3.8932,3.6557,3.3472
2023-02-08,,,100.75,4.7082,3.8496,3.5904,3.3011
2023-02-09,,,102.45,4.767,3.9067,3.6457,3.3536
2023-02-10,,,109.63,4.816,3.9727,3.7199,3.4358
2023-02-13,,,110.67,4.8119,3.9675,3.6904,3.395
2023-02-14,,,110.59,4.9469,4.0692,3.7385,3.3837
2023-02-15,,,108.64,4.9598,4.1084,3.7995,3.4436
2023-02-16,,,111.01,4.9636,4.1384,3.8615,3.5186
2023-02-17,,,110.11,4.932,4.0957,3.8181,3.4644
2023-02-20,,,,,4.095,,
2023-02-21,,,119.62,5.0386,4.2375,3.9553,3.5705
2023-02-22,,,118.21,5.037,4.22,3.9252,3.5208
2023-02-23,,,117.45,5.0267,4.1847,3.8802,3.4905
2023-02-24,,,122.84,5.159,4.2958,3.9558,3.537
2023-02-27,,,120.03,5.1403,4.2546,3.9255,3.5324
2023-02-28,,,123.6,5.1671,4.272,3.9336,3.5226
2023-03-01,,,121.08,5.2296,4.3442,4.0104,3.5668
2023-03-02,,,124.12,5.2308,4.4,4.0744,3.6083
2023-03-03,,,122.52,5.1953,4.3312,3.9759,3.4958
2023-03-06,,,128.19,5.2066,4.3257,3.9682,3.5032
2023-03-07,,,133.33,5.3318,4.3746,3.9707,3.472
2023-03-08,,,129.76,5.3827,4.4084,3.9975,3.4902
2023-03-09,,,129.28,5.1708,4.252,3.9062,3.4343
2023-03-10,,,140.06,4.8855,4.014,3.6878,3.2749
2023-03-13,,,173.59,4.1881,3.757,3.5868,3.2767
2023-03-14,,,169.65,4.4995,3.9427,3.7372,3.4056
2023-03-15,,,198.71,4.1722,3.6881,3.5239,3.2526
2023-03-16,,,167.96,4.4395,3.8519,3.6281,3.2815
2023-03-17,,,180.11,4.125,3.616,3.4665,3.193
2023-03-20,,,182.64,4.2585,3.685,3.5117,3.2194
2023-03-21,,,162.31,4.4579,3.8491,3.6439,3.2868
2023-03-22,,,142.84,4.2658,3.615,3.4673,3.2224
2023-03-23,,,151.4,4.142,3.5329,3.4299,3.2453
2023-03-24,,,173.66,4.0892,3.4951,3.375,3.1878
2023-03-27,,,161.67,4.3103,3.6656,3.5283,3.2935
2023-03-28,,,155.96,4.4142,3.739,3.5626,3.2973
2023-03-29,,,150.58,4.4269,3.7515,3.5702,3.305
2023-03-30,,,141.24,4.4533,3.7493,3.5519,3.2891
2023-03-31,,,135.93,4.3557,3.6335,3.4637,3.2143
2023-04-03,,,138.17,4.3013,3.5628,3.4095,3.2087
2023-04-04,,,147.75,4.1581,3.457,3.3362,3.1786
2023-04-05,,,153.9,4.1061,3.437,3.3131,3.1657
2023-04-06,,,147.73,4.165,3.4457,3.3112,3.1519
2023-04-07,,,139.2,4.3016,3.568,3.408,3.214
2023-04-10,,,143.0,4.3386,3.6016,3.4258,3.2204
2023-04-11,,,139.78,4.3507,3.6102,3.43,3.2048
2023-04-12,,,129.68,4.2826,3.5445,3.3849,3.1928
2023-04-13,,,119.95,4.2855,3.5782,3.4369,3.2589
2023-04-14,,,118.84,4.4022,3.6799,3.5045,3.3088
2023-04-17,,,122.69,4.4994,3.7803,3.5961,3.3883
2023-04-18,,,122.78,4.4975,3.767,3.5835,3.3779
2023-04-19,,,124.02,4.5441,3.7833,3.5882,3.3728
2023-04-20,,,120.61,4.4376,3.7054,3.5293,3.3304
2023-04-21,,,120.84,4.4586,3.7424,3.5738,3.3707
2023-04-24,,,126.28,4.3612,3.65,3.4935,3.3058
2023-04-25,,,137.13,4.2262,3.5243,3.4003,3.2461
2023-04-26,,,130.39,4.2738,3.5764,3.4542,3.29
2023-04-27,,,122.43,4.3677,3.6719,3.5222,3.333
2023-04-28,,,122.46,4.2986,3.577,3.4368,3.2645
2023-05-01,,,128.18,4.4282,3.7327,3.5992,3.4067
2023-05-02,,,137.55,4.2495,3.5514,3.4586,3.3116
2023-05-03,,,134.5,4.0925,3.4182,3.384,3.2974
2023-05-04,,,140.71,4.0522,3.4389,3.408,3.3284
2023-05-05,,,130.21,4.175,3.5199,3.4657,3.3436
2023-05-08,,,135.07,4.2458,3.5873,3.5243,3.397
2023-05-09,,,133.93,4.2517,3.589,3.5299,3.4065
2023-05-10,,,125.6,4.1335,3.4823,3.4536,3.3717
2023-05-11,,,128.21,4.1168,3.4423,3.3928,3.3124
2023-05-12,,,120.52,4.2014,3.533,3.469,3.3561
2023-05-15,,,127.89,4.2083,3.548,3.4986,3.399
2023-05-16,,,130.3,4.2724,3.5991,3.5315,3.4155
2023-05-17,,,120.78,4.3419,3.6466,3.5584,3.4205
2023-05-18,,,122.5,4.4419,3.755,3.6481,3.4815
2023-05-19,,,127.51,4.4634,3.7983,3.6829,3.5075
2023-05-22,,,132.29,4.5021,3.8321,3.7282,3.5534
2023-05-23,,,131.7,4.4928,3.8188,3.7113,3.5364
2023-05-24,,,132.29,4.5979,3.8902,3.7587,3.5692
2023-05-25,,,139.54,4.7393,4.0133,3.8452,3.5803
2023-05-26,,,145.37,4.7554,4.016,3.8334,3.549
2023-05-30,,,141.36,4.6522,3.8905,3.7185,3.4862
2023-05-31,,,136.02,4.6066,3.8381,3.6765,3.4621
2023-06-01,,,124.63,4.5265,3.7764,3.631,3.4198
2023-06-02,,,120.95,4.6891,3.9276,3.7476,3.5046
2023-06-05,,,119.08,4.6395,3.8847,3.7197,3.492
2023-06-06,,,114.42,4.6678,3.8727,3.6875,3.4372
2023-06-07,,,120.5,4.751,3.9994,3.8142,3.543
2023-06-08,,,115.11,4.7268,3.9271,3.7445,3.495
2023-06-09,,,115.77,4.7992,3.9835,3.7675,3.492
2023-06-12,,,119.8,4.7767,3.9622,3.754,3.4821
2023-06-13,,,118.8,4.8773,4.063,3.8313,3.527
2023-06-14,,,114.37,4.8977,4.0618,3.81,3.502
2023-06-15,,,107.34,4.8612,3.9925,3.7498,3.469
2023-06-16,,,104.43,4.9295,4.0631,3.7925,3.477
2023-06-19,,,,,,3.7925,3.5238
2023-06-20,,,114.19,4.8975,4.0364,3.7512,3.4457
2023-06-21,,,110.84,4.91,4.0366,3.747,3.441
2023-06-22,,,107.7,4.9859,4.1199,3.816,3.5022
2023-06-23,,,105.74,4.9306,4.065,3.765,3.4461
2023-06-26,,,109.02,4.9199,4.045,3.758,3.453
2023-06-27,,,110.85,4.9987,4.098,3.7933,3.473
2023-06-28,,,108.3,4.9525,4.04,3.735,3.4408
2023-06-29,,,113.45,5.0903,4.194,3.856,3.515
2023-06-30,,,110.64,5.103,4.219,3.8605,3.483
2023-07-03,,,110.77,,,,
2023-07-05,,,110.53,,,,
2023-07-06,,,134.63,,,,
2023-07-07,,,130.41,,,,
2023-07-10,,,131.73,,,,
2023-07-11,,,127.07,,,,
2023-07-12,,,114.07,,,,
2023-07-13,,,111.75,,,,
2023-07-14,,,112.48,,,,
2023-07-17,,,113.5,,,,
2023-07-18,,,112.45,,,,
2023-07-19,,,107.19,,,,
2023-07-20,,,112.85,,,,
2023-07-21,,,106.66,,,,
2023-07-24,,,109.95,,,,
2023-07-25,,,113.02,,,,
2023-07-26,,,104.88,,,,
2023-07-27,,,111.15,,,,
2023-07-28,,,109.76,,,,
2023-07-31,,,112.03,,,,
2023-08-01,,,116.38,,,,
2023-08-02,,,115.15,,,,
2023-08-03,,,124.6,,,,
2023-08-04,,,115.91,,,,
2023-08-07,,,120.94,,,,
2023-08-08,,,118.74,,,,
2023-08-09,,,112.55,,,,
2023-08-10,,,108.64,,,,
2023-08-11,,,112.13,,,,
2023-08-14,,,119.94,,,,
2023-08-15,,,121.8,,,,
2023-08-16,,,117.24,,,,
2023-08-17,,,121.14,,,,
2023-08-18,,,120.51,,,,
2023-08-21,,,130.69,,,,
2023-08-22,,,126.65,,,,
2023-08-23,,,118.4,,,,
2023-08-24,,,117.56,,,,
2023-08-25,,,110.37,,,,
2023-08-28,,,110.45,,,,
2023-08-29,,,110.68,,,,
2023-08-30,,,109.84,,,,
2023-08-31,,,107.93,,,,
2023-09-01,,,102.92,,,,
2023-09-05,,,109.64,,,,
2023-09-06,,,111.31,,,,
2023-09-07,,,105.2,,,,
2023-09-08,,,104.34,,,,
2023-09-11,,,107.23,,,,
2023-09-12,,,105.11,,,,
2023-09-13,,,101.86,,,,
2023-09-14,,,97.11,,,,
2023-09-15,,,96.61,,,,
2023-09-18,,,99.32,,,,
2023-09-19,,,101.31,,,,
2023-09-20,,,97.04,,,,
2023-09-21,,,106.0,,,,
2023-09-22,,,101.11,,,,
2023-09-25,,,117.33,,,,
2023-09-26,,,117.72,,,,
2023-09-27,,,122.09,,,,
2023-09-28,,,115.24,,,,
2023-09-29,,,113.55,,,,
2023-10-02,,,127.59,,,,
2023-10-03,,,141.67,,,,
2023-10-04,,,128.23,,,,
2023-10-05,,,130.18,,,,
2023-10-06,,,126.64,,,,
2023-10-10,,,136.17,,,,
2023-10-11,,,127.18,,,,
2023-10-12,,,126.37,,,,
2023-10-13,,,128.33,,,,
2023-10-16,,,130.16,,,,
2023-10-17,,,130.17,,,,
2023-10-18,,,129.17,,,,
2023-10-19,,,134.62,,,,
2023-10-20,,,135.45,,,,
2023-10-23,,,131.83,,,,
2023-10-24,,,128.13,,,,
2023-10-25,,,131.21,,,,
2023-10-26,,,130.94,,,,
2023-10-27,,,129.16,,,,
2023-10-30,,,131.9,,,,
2023-10-31,,,126.86,,,,
2023-11-01,,,120.55,,,,
2023-11-02,,,118.64,,,,
2023-11-03,,,118.74,,,,
2023-11-06,,,121.74,,,,
2023-11-07,,,120.09,,,,
2023-11-08,,,117.1,,,,
2023-11-09,,,117.05,,,,
2023-11-10,,,116.79,,,,
2023-11-13,,,124.47,,,,
2023-11-14,,,124.11,,,,
2023-11-15,,,122.19,,,,
2023-11-16,,,116.08,,,,
2023-11-17,,,113.11,,,,
2023-11-20,,,115.09,,,,
2023-11-21,,,112.79,,,,
2023-11-22,,,111.57,,,,
2023-11-24,,,107.43,,,,
2023-11-27,,,109.31,,,,
2023-11-28,,,110.06,,,,
2023-11-29,,,114.59,,,,
2023-11-30,,,115.32,,,,
2023-12-01,,,111.51,,,,
2023-12-04,,,118.25,,,,
2023-12-05,,,127.2,,,,
2023-12-06,,,124.98,,,,
2023-12-07,,,129.74,,,,
2023-12-08,,,121.65,,,,
2023-12-11,,,126.66,,,,
2023-12-12,,,118.62,,,,
2023-12-13,,,113.77,,,,
2023-12-14,,,118.04,,,,
2023-12-15,,,115.75,,,,
2023-12-18,,,118.46,,,,
2023-12-19,,,115.03,,,,
2023-12-20,,,111.87,,,,
2023-12-21,,,111.93,,,,
2023-12-22,,,111.38,,,,
2023-12-26,,,116.0,,,,
2023-12-27,,,114.53,,,,
2023-12-28,,,113.78,,,,
2023-12-29,,,114.62,,,,
2024-01-02,,,127.02,,,,
2024-01-03,,,124.57,,,,
2024-01-04,,,121.12,,,,
2024-01-05,,,116.19,,,,
2024-01-08,,,117.72,,,,
2024-01-09,,,114.92,,,,
2024-01-10,,,109.63,,,,
2024-01-11,,,103.45,,,,
2024-01-12,,,106.51,,,,
2024-01-16,,,113.44,,,,
2024-01-17,,,105.86,,,,
2024-01-18,,,107.22,,,,
2024-01-19,,,104.97,,,,
2024-01-22,,,106.87,,,,
2024-01-23,,,107.7,,,,
2024-01-24,,,105.78,,,,
2024-01-25,,,105.89,,,,
2024-01-26,,,100.23,,,,
2024-01-29,,,106.34,,,,
2024-01-30,,,104.26,,,,
2024-01-31,,,107.28,,,,
2024-02-01,,,113.92,,,,
2024-02-02,,,106.72,,,,
2024-02-05,,,108.68,,,,
2024-02-06,,,110.6,,,,
2024-02-07,,,107.86,,,,
2024-02-08,,,108.6,,,,
2024-02-09,,,106.21,,,,
2024-02-12,,,109.78,,,,
2024-02-13,,,113.22,,,,
2024-02-14,,,111.97,,,,
2024-02-15,,,112.09,,,,
2024-02-16,,,109.2,,,,
2024-02-20,,,111.02,,,,
2024-02-21,,,114.27,,,,
2024-02-22,,,115.59,,,,
2024-02-23,,,108.31,,,,
2024-02-26,,,110.77,,,,
2024-02-27,,,110.8,,,,
2024-02-28,,,108.71,,,,
2024-02-29,,,109.1,,,,
2024-03-01,,,106.48,,,,
2024-03-04,,,109.57,,,,
2024-03-05,,,110.33,,,,
2024-03-06,,,105.33,,,,
2024-03-07,,,105.45,,,,
2024-03-08,,,100.88,,,,
2024-03-11,,,106.63,,,,
2024-03-12,,,101.36,,,,
2024-03-13,,,97.03,,,,
2024-03-14,,,98.67,,,,
2024-03-15,,,97.82,,,,
2024-03-18,,,102.87,,,,
2024-03-19,,,99.99,,,,
2024-03-20,,,92.72,,,,
2024-03-21,,,90.82,,,,
2024-03-22,,,91.04,,,,
2024-03-25,,,92.24,,,,
2024-03-26,,,90.63,,,,
2024-03-27,,,86.28,,,,
2024-03-28,,,86.38,,,,
2024-04-01,,,94.2,,,,
2024-04-02,,,96.57,,,,
2024-04-03,,,97.88,,,,
2024-04-04,,,96.13,,,,
2024-04-05,,,94.31,,,,
2024-04-08,,,99.37,,,,
2024-04-09,,,98.73,,,,
2024-04-10,,,109.59,,,,
2024-04-11,,,108.86,,,,
2024-04-12,,,112.82,,,,
2024-04-15,,,121.15,,,,
2024-04-16,,,119.59,,,,
2024-04-17,,,113.29,,,,
2024-04-18,,,108.66,,,,
2024-04-19,,,111.26,,,,
2024-04-22,,,108.56,,,,
2024-04-23,,,106.85,,,,
2024-04-24,,,110.21,,,,
2024-04-25,,,108.55,,,,
2024-04-26,,,104.4,,,,
2024-04-29,,,105.42,,,,
2024-04-30,,,107.46,,,,
2024-05-01,,,100.64,,,,
2024-05-02,,,100.7,,,,
2024-05-03,,,95.96,,,,
2024-05-06,,,94.5,,,,
2024-05-07,,,98.04,,,,
2024-05-08,,,95.58,,,,
2024-05-09,,,93.85,,,,
2024-05-10,,,94.23,,,,
2024-05-13,,,105.35,,,,
2024-05-14,,,106.55,,,,
2024-05-15,,,93.78,,,,
2024-05-16,,,91.83,,,,
2024-05-17,,,89.35,,,,
2024-05-20,,,88.13,,,,
2024-05-21,,,85.34,,,,
2024-05-22,,,82.49,,,,
2024-05-23,,,86.15,,,,
2024-05-24,,,83.57,,,,
2024-05-28,,,89.67,,,,
2024-05-29,,,93.45,,,,
2024-05-30,,,91.09,,,,
2024-05-31,,,91.14,,,,
2024-06-03,,,93.92,,,,
2024-06-04,,,100.11,,,,
2024-06-05,,,102.43,,,,
2024-06-06,,,100.99,,,,
2024-06-07,,,91.82,,,,
2024-06-10,,,94.16,,,,
2024-06-11,,,97.27,,,,
2024-06-12,,,91.73,,,,
2024-06-13,,,91.93,,,,
2024-06-14,,,100.16,,,,
2024-06-17,,,99.07,,,,
2024-06-18,,,97.99,,,,
2024-06-20,,,94.14,,,,
2024-06-21,,,94.09,,,,
2024-06-24,,,95.2,,,,
2024-06-25,,,96.97,,,,
2024-06-26,,,97.91,,,,
2024-06-27,,,95.69,,,,
2024-06-28,,,98.59,,,,
2024-07-01,,,106.23,,,,
2024-07-02,,,107.51,,,,
2024-07-03,,,102.83,,,,
2024-07-05,,,98.78,,,,
2024-07-08,,,97.96,,,,
2024-07-09,,,95.62,,,,
2024-07-10,,,92.97,,,,
2024-07-11,,,89.67,,,,
2024-07-12,,,86.79,,,,
2024-07-15,,,94.5,,,,
2024-07-16,,,93.87,,,,
2024-07-17,,,91.0,,,,
2024-07-18,,,91.97,,,,
2024-07-19,,,94.29,,,,
2024-07-22,,,94.45,,,,
2024-07-23,,,95.04,,,,
2024-07-24,,,94.81,,,,
2024-07-25,,,99.08,,,,
2024-07-26,,,97.76,,,,
2024-07-29,,,98.65,,,,
2024-07-30,,,100.42,,,,
2024-07-31,,,99.41,,,,
2024-08-01,,,101.82,,,,
2024-08-02,,,112.26,,,,
2024-08-05,,,121.22,,,,
2024-08-06,,,119.24,,,,
2024-08-07,,,112.69,,,,
2024-08-08,,,110.42,,,,
2024-08-09,,,108.26,,,,
2024-08-12,,,118.26,,,,
2024-08-13,,,118.44,,,,
2024-08-14,,,106.34,,,,
2024-08-15,,,103.74,,,,
2024-08-16,,,102.81,,,,
2024-08-19,,,110.13,,,,
2024-08-20,,,111.57,,,,
2024-08-21,,,111.38,,,,
2024-08-22,,,108.5,,,,
2024-08-23,,,105.63,,,,
2024-08-26,,,106.66,,,,
2024-08-27,,,109.22,,,,
2024-08-28,,,108.76,,,,
2024-08-29,,,106.7,,,,
2024-08-30,,,107.77,,,,
2024-09-03,,,114.2,,,,
2024-09-04,,,119.15,,,,
2024-09-05,,,114.81,,,,
2024-09-06,,,107.24,,,,
2024-09-09,,,104.61,,,,
2024-09-10,,,108.36,,,,
2024-09-11,,,103.79,,,,
2024-09-12,,,98.03,,,,
2024-09-13,,,100.6,,,,
2024-09-16,,,101.22,,,,
2024-09-17,,,101.58,,,,
2024-09-18,,,98.61,,,,
2024-09-19,,,92.64,,,,
2024-09-20,,,91.0,,,,
2024-09-23,,,93.87,,,,
2024-09-24,,,93.3,,,,
2024-09-25,,,91.64,,,,
2024-09-26,,,90.14,,,,
2024-09-27,,,92.53,,,,
2024-09-30,,,94.61,,,,
2024-10-01,,,104.14,,,,
2024-10-02,,,102.17,,,,
2024-10-03,,,101.16,,,,
2024-10-04,,,100.15,,,,
2024-10-07,,,124.23,,,,
2024-10-08,,,123.77,,,,
2024-10-09,,,122.39,,,,
2024-10-10,,,116.56,,,,
2024-10-11,,,118.47,,,,
2024-10-15,,,127.23,,,,
2024-10-16,,,121.86,,,,
2024-10-17,,,122.14,,,,
2024-10-18,,,123.13,,,,
2024-10-21,,,128.95,,,,
2024-10-22,,,129.26,,,,
2024-10-23,,,129.05,,,,
2024-10-24,,,127.48,,,,
2024-10-25,,,128.4,,,,
2024-10-28,,,130.92,,,,
2024-10-29,,,131.87,,,,
2024-10-30,,,130.8,,,,
2024-10-31,,,135.18,,,,
2024-11-01,,,132.58,,,,
2024-11-04,,,136.25,,,,
2024-11-05,,,130.43,,,,
2024-11-06,,,117.64,,,,
2024-11-07,,,104.08,,,,
2024-11-08,,,99.85,,,,
2024-11-12,,,108.55,,,,
2024-11-13,,,102.08,,,,
2024-11-14,,,99.43,,,,
2024-11-15,,,102.47,,,,
2024-11-18,,,102.01,,,,
2024-11-19,,,105.12,,,,
2024-11-20,,,106.69,,,,
2024-11-21,,,101.9,,,,
2024-11-22,,,99.14,,,,
2024-11-25,,,99.96,,,,
2024-11-26,,,99.18,,,,
2024-11-27,,,97.74,,,,
2024-11-29,,,95.22,,,,
2024-12-02,,,97.81,,,,
2024-12-03,,,95.6,,,,
2024-12-04,,,92.25,,,,
2024-12-05,,,91.48,,,,
2024-12-06,,,83.2,,,,
2024-12-09,,,85.63,,,,
2024-12-10,,,90.1,,,,
2024-12-11,,,82.4,,,,
2024-12-12,,,82.66,,,,
2024-12-13,,,85.66,,,,
2024-12-16,,,90.88,,,,
2024-12-17,,,90.42,,,,
2024-12-18,,,87.21,,,,
2024-12-19,,,90.41,,,,
2024-12-20,,,91.75,,,,
2024-12-23,,,95.85,,,,
2024-12-24,,,96.95,,,,
2024-12-26,,,95.2,,,,
2024-12-27,,,94.8,,,,
2024-12-30,,,99.08,,,,
2024-12-31,,,98.8,,,,
2025-01-02,,,96.67,,,,
2025-01-03,,,93.35,,,,
2025-01-06,,,97.89,,,,
2025-01-07,,,102.78,,,,
2025-01-08,,,100.76,,,,
2025-01-09,,,99.73,,,,
2025-01-10,,,96.57,,,,
2025-01-13,,,103.51,,,,
2025-01-14,,,101.99,,,,
2025-01-15,,,93.1,,,,
2025-01-16,,,92.72,,,,
2025-01-17,,,95.6,,,,
2025-01-21,,,96.78,,,,
2025-01-22,,,89.9,,,,
2025-01-23,,,88.51,,,,
2025-01-24,,,86.75,,,,
2025-01-27,,,95.05,,,,
2025-01-28,,,92.83,,,,
2025-01-29,,,90.73,,,,
2025-01-30,,,90.54,,,,
2025-01-31,,,91.76,,,,
2025-02-03,,,94.15,,,,
2025-02-04,,,90.28,,,,
2025-02-05,,,94.68,,,,
2025-02-06,,,93.9,,,,
2025-02-07,,,93.13,,,,
2025-02-10,,,87.68,,,,
2025-02-11,,,85.58,,,,
2025-02-12,,,86.58,,,,
2025-02-13,,,84.57,,,,
2025-02-14,,,84.67,,,,
2025-02-18,,,84.51,,,,
2025-02-19,,,83.86,,,,
2025-02-20,,,86.26,,,,
2025-02-21,,,91.83,,,,
2025-02-24,,,88.44,,,,
2025-02-25,,,96.61,,,,
2025-02-26,,,97.52,,,,
2025-02-27,,,96.27,,,,
2025-02-28,,,104.46,,,,
2025-03-03,,,105.65,,,,
2025-03-04,,,108.87,,,,
2025-03-05,,,104.32,,,,
2025-03-06,,,108.95,,,,
2025-03-07,,,104.41,,,,
2025-03-10,,,112.5,,,,
2025-03-11,,,114.6,,,,
2025-03-12,,,104.11,,,,
2025-03-13,,,106.19,,,,
2025-03-14,,,101.01,,,,
2025-03-17,,,99.78,,,,
2025-03-18,,,96.68,,,,
2025-03-19,,,91.4,,,,
2025-03-20,,,95.74,,,,
